Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1887,3946.245120767665,107.4021178236328,938.230444661695,3611.742352632132,100.02745353421938,898.5426751422629,291.2678716146884,0.6846008044701828,6.149742060990714,43.23489652084453,6.690063484943236,33.538027458441505,140.9840967969535,9.005597971803539,54.32900465252976
1888,4091.514590261649,116.92145585530815,994.5234989395302,3737.194174021248,108.99550940238305,952.1546702843546,309.3556970376793,0.8553954634251488,7.472498545178578,44.96471920272283,7.07055098949995,34.89633010999708,145.26946949398416,9.519338031675346,56.29305427783527
1889,4238.6472772115185,126.90876591248382,1052.2795370382767,3866.4152407297706,118.39064643144664,1007.0768271939579,325.4690846329913,1.0478515503995063,8.913432323875774,46.76295184875663,7.470267930637681,36.28927752044291,147.13268694986937,9.987310057175662,57.756038098746444
1890,4383.034393763031,137.42659873019343,1111.8185622368385,3997.096170736366,128.27373420335294,1063.5920852050588,337.30409030128476,1.2623160705871692,10.466596221290715,48.63413272538079,7.890548456253299,37.75988081048891,144.38711655151292,10.517832817709618,59.53902519856183
1891,4491.496103089247,146.90657035027618,1160.359589277728,4079.233264585288,137.20569952949674,1110.024260554971,361.68991618917613,1.3686839975591327,11.072954312640505,50.57292231478292,8.332186823220331,39.26237441011632,108.4617093262159,9.47997162008275,48.5410270408895
1892,4604.043652035188,156.85599327109418,1210.2831208054065,4169.474832993229,146.59630699759654,1157.8996095570365,381.9729189423493,1.463965386192393,11.563217271939733,52.59590009960956,8.795720887305235,40.82029397643031,112.54754894594043,9.949422920817995,49.923531527678506
1893,4709.507937815462,167.29918640663806,1261.6334710147455,4263.05547704708,156.45598422304246,1207.1464814375015,391.74920328036535,1.5587861634451743,12.026917614309921,54.70325748801794,9.284416020150442,42.460071962934315,105.46428578027462,10.44319313554388,51.35035020933901
1894,4821.666773098025,178.24602361946754,1314.4585707417525,4349.631574655559,166.7836095585858,1257.7597582676449,415.14422485948734,1.6646608285704334,12.5536520457959,56.890973582978916,9.797753232311315,44.14516042831188,112.1588352825629,10.946837212829479,52.825099727007
1895,4937.627929745398,189.69833164875047,1368.5434382491023,4441.946513724621,177.58714745219268,1309.5637846147433,436.5120504353756,1.7739301850053468,13.081322381977653,59.16936558540212,10.337254011552428,45.89833125238126,115.96115664737317,11.452308029282932,54.08486750734983
1896,5055.126042351917,201.82968653731774,1425.150028387968,4537.296453852046,189.03597840699567,1363.7594109049955,456.2928647605286,1.8886092716806722,13.624965413894092,61.536723739342534,10.905098858641392,47.76565206907791,117.49811260651859,12.131354888567273,56.60659013886561
