Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1888,4091.8254504797974,117.11390533313396,417.67911343934117,3737.4703337340834,109.18479470988603,407.4438644356322,309.3785568561634,0.8568809722705945,3.1976146095339137,44.97655988955082,7.072229650977318,7.037634394175129,145.288722193608,9.523793925845624,16.174061001560574
1889,4238.977955966948,127.06050546457129,433.89613610104965,3866.7089986178757,118.53909738149582,422.7224857503156,325.49381273512023,1.0491654595879099,3.7414308092209714,46.775144613951575,7.472242623487562,7.432219541513093,147.1525054871504,9.946600131437336,16.217022661708484
1890,4383.382815546069,137.5031237756902,450.40307526055176,3997.408004843009,128.3483763909,438.23905524145636,337.33040513464715,1.2630506093722882,4.312622577224142,48.64440556841208,7.891696775417942,7.851397441871261,144.40485957912097,10.442618311118906,16.50693915950211
1891,4491.866813877888,146.98712092537232,462.4715825820932,4079.5575362199106,137.28356713225156,449.6928401797166,361.7186681071817,1.3694607593276622,4.485873373201789,50.590609550795435,8.334093033793083,8.292869029174907,108.48399833181884,9.483997149682125,12.06850732154146
1892,4604.437733597245,157.00375315833162,475.0175646273866,4169.818965386552,146.7399466848841,461.6473949967793,382.00444551584957,1.4653998256716623,4.610183030819819,52.61432269484433,8.798406647775886,8.759986599787526,112.57091971935733,10.016632232959296,12.545982045293385
1893,4709.921404287097,167.37726841382997,487.591983577423,4263.420371841418,156.5303472159811,473.6369565100932,391.7827349211644,1.5595270491648279,4.718890990143938,54.718297524515,9.287394148684031,9.236136077185746,105.48367068985226,10.373515255498347,12.574418950036375
1894,4822.097410746775,178.36854698088422,500.7784187925563,4350.0134461469825,166.90179713666905,486.1739353117916,415.18067202554766,1.6658404542673437,4.852483455223389,56.903292574245015,9.800909389947812,9.752000025541403,112.17600645967741,10.991278567054252,13.186435215133315
1895,4938.074102819286,189.98599943863223,514.6310756546006,4442.34323740806,177.86983105609565,499.3491246119919,436.55103664738414,1.7767539308955416,4.9880326234964345,59.17982876384274,10.339414451641048,10.293918419112295,115.97669207251147,11.617452457748016,13.852656862044341
1896,5055.58418499649,201.92086058996898,528.2712179678292,4537.7064522429255,189.12347856324763,512.3107954984365,456.33409621679874,1.8894834629735862,5.1183638507019875,61.543636536765156,10.907898563747763,10.842058618690587,117.51008217720391,11.934861151336747,13.64014231322858
1897,5181.4527235506275,214.6707334503526,542.9741044584267,4633.99929186185,201.15492197368565,526.2604876069203,483.4488706058437,2.0130624383395705,5.26656375091008,64.00456108293386,11.502749038327355,11.447053100596415,125.86853855413756,12.749872860383618,14.702886490597507
1898,5309.251997096877,228.2128236947464,558.6346250406808,4737.45226723718,213.94365251047566,541.1407217020899,505.24128300844,2.141283225904272,5.4160781899228345,66.55844685125673,12.127887958366431,12.077825148668062,127.79927354624942,13.54209024439379,15.660520582254094
1899,5435.699766365275,242.21690035132215,574.3575385224642,4842.146621881244,227.15964098039115,556.0745928289385,524.3298111481053,2.2723174250086924,5.56251093476101,69.2233333359251,12.784941945922315,12.720434758764663,126.44776926839768,14.004076656575762,15.722913481783394
1900,5546.601529404137,257.11246295687494,591.2962426365499,4920.436091293926,241.21754321337295,572.1376842012395,554.16616879932,2.4171344860729387,5.733328576415894,71.9992693108916,13.477785257429002,13.42522985889446,110.90176303886255,14.895562605552783,16.93870411408568
1901,6554.809865579497,322.3612326796377,722.7808240886826,5897.296599651444,305.54691294182135,702.7139690587537,582.63837805969,2.56397970248905,5.896784673668852,74.87488786836411,14.250340035327271,14.170070356260007,1008.2083361753603,65.24876972276275,131.48458145213272
1902,7504.270901096765,389.58604796671125,854.7746766653728,6752.486704732445,371.3175692015682,832.5903816720617,673.9086651169465,3.205857129514187,7.188363903134816,77.87553124737225,15.062621635628844,14.995931090176228,949.4610355172672,67.22481528707357,131.9938525766902
1903,8449.442977154342,457.84428316603874,985.4199939455816,7553.774330931367,438.0405811302172,961.064859281063,814.6772167448538,3.883735092706872,8.520948700065036,80.99142947812125,15.919966943114682,15.834185964453514,945.1720760575772,68.25823519932749,130.64531728020881
1904,9377.169779570959,527.3671181323868,1115.4518487895884,8354.477823672332,505.9807503985255,1088.8925479556578,938.4596231915631,4.566370412510035,9.827027430334175,84.23233270706268,16.819997321351348,16.732273403596473,927.7268024166169,69.52283496634811,130.03185484400683
1905,10291.787842758698,597.555070428707,1244.096537180206,9139.350135523331,574.532763245813,1215.319745178995,1064.8356731512179,5.257238670392827,11.12073387277541,87.60203408414857,17.765068512500964,17.656058128435777,914.6180631877396,70.18795229632019,128.6446883906176
1906,11177.01516471453,669.158038752795,1372.760450196047,9911.627400017785,644.4440573549092,1341.7056352260154,1174.2786996238115,5.953566260228466,12.395076515758573,91.10906507293329,18.76041513765749,18.659738454273047,885.2273219558319,71.60296832408801,128.663913015841
1907,11987.063875732541,741.40030412001,1500.0426931537206,10655.116907314059,714.9577146637292,1466.7356053797703,1237.197426657528,6.635642971737905,13.613020199122792,94.74954176095221,19.806946484542973,19.694067574827425,810.0487110180111,72.24226536721494,127.28224295767359
1908,12907.334405764428,815.8395151289031,1629.131542159513,11326.553074991129,787.5101612895899,1593.2990337376198,1482.2456730289175,7.423909333850717,15.020133262547661,98.53565774438188,20.905444505462434,20.812375159345645,920.2705300318867,74.43921100889315,129.08884900579233
1909,13709.16547618317,890.8166135169159,1756.677403715865,12100.820950383115,860.6441934607029,1718.5310363531823,1505.8660908679592,8.11020701766076,16.194430377849056,102.47843493209642,22.062213038552443,21.951936984833335,801.8310704187425,74.97709838801279,127.54586155635207
1910,14565.621154993885,966.2733831850848,1882.7537153720752,12762.275680987605,934.1157780331052,1842.097427500311,1696.762573055667,8.881447570267841,17.51441535022381,106.58290095061282,23.27615758171161,23.141872521540236,856.4556788107147,75.45676966816882,126.07631165621024
1911,16365.484287799776,1131.337344944256,2181.122817739754,14473.357920393722,1096.2107666033464,2136.090959520323,1781.2804367736508,10.571341663876785,20.59945773765473,110.8459306323992,24.555236677032767,24.432400481776067,1799.863132805891,165.06396175917132,298.3691023676786
1912,18134.396490744788,1295.643112428037,2473.6610599475657,15924.331813769812,1256.2258665439322,2421.8437675350697,2094.7881422604632,13.52107736316533,26.06691823058102,115.27653471451175,25.896168520939465,25.750374181915294,1768.9122029450118,164.30576748378098,292.5382422078119
1913,19851.64000845744,1459.8087364807925,2762.029826637858,17350.77174131252,1415.7204547055017,2702.8318539038755,2380.9820272024203,16.78154858744758,32.038601921185226,119.88623994250054,27.306733187843136,27.159370812796936,1717.2435177126536,164.16562405275545,288.36876669029243
