Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1878,2903.780429284685,56.326751969608516,323.1351020719259,2686.7421470082054,51.3400147401534,318.17958538983714,186.65028554916918,0.0,0.0,30.38799672731042,4.986737229455113,4.955516682088818,105.37088257708365,6.162626971695104,12.244550367698594
1879,3016.311314864537,62.95336425360912,336.0966384077644,2779.5849932935284,57.66966280843412,330.83961611123215,205.12393227392067,0.0,0.0,31.602389297088173,5.283701445175,5.257022296532255,112.53088557985211,6.6266122840006005,12.961536335838446
1880,3117.0870140458383,69.9573506743126,349.2589241406276,2870.245882597056,64.36067742240353,343.6927193297408,213.9751807305649,0.0,0.0,32.86595071821729,5.596673251909069,5.566204810886834,100.7756991813012,7.003986420703477,13.16228573286321
1881,3280.0745614494726,78.85019413295254,369.9680619447886,3023.4252247295185,72.85444577164783,363.7222566238822,222.46967214019693,0.06963194084367468,0.3476340584093526,34.17966457975679,5.926116420461037,5.898171262497085,162.98754740363438,8.892843458639945,20.709137804161003
1882,3442.86864153683,88.2517157944871,390.8790967733325,3171.8741782240636,81.82206916283141,383.9025034791691,235.44780356894145,0.15686619961773962,0.7360034689989181,35.5466597438256,6.272780432037947,6.240589825164534,162.79408008735754,9.40152166153456,20.911034828543904
1883,3606.3313565350113,98.18180684310902,412.06199783268494,3319.757490335891,91.27992635115757,404.2944103070382,249.60662311975724,0.2632134461124505,1.1658173843341082,36.96724307936297,6.638667045839012,6.601770141312622,163.46271499818113,9.930091048621918,21.182901059352446
1884,3769.5812768484743,108.80319446738125,434.15692923137584,3467.9123565563023,101.38939058517231,425.5254005262038,263.22101482069195,0.39072066815087686,1.6398320164386386,38.44790547147958,7.023083214058061,6.99169668873343,163.249920313463,10.62138762427223,22.094931398690903
1885,3948.9788614080503,119.85353958463864,455.986125527942,3615.493895844371,111.88388111566847,446.4394432697638,293.5007762095712,0.5421466017095999,2.163275215556791,39.98418935410871,7.427511867260539,7.383407042621374,179.397584559576,11.050345117257393,21.82919629656618
1886,4123.670888606408,131.7229505126726,479.07986627392853,3778.161301076278,123.15341545968994,468.53256982612794,303.92926595470476,0.7167995723820982,2.7270372035145143,41.580321575424776,7.852735480600569,7.820259244286081,174.69202719835766,11.869410928033972,23.09374074598651
1887,4294.786433360928,144.08470368203282,502.10326006688234,3935.904656554779,134.86741360388942,490.51338696782386,315.6400665809053,0.9165967612418404,3.3336665234863445,43.24171022524281,8.300693316901594,8.256206575572149,171.11554475451976,12.361753169360213,23.02339379295381
1888,4471.487562316124,157.15566350677184,525.8371209292994,4089.837965530068,147.2365266292305,513.1122946408362,336.678693304759,1.1474589131194657,3.998839753938619,44.97090348129839,8.771677964421926,8.72598653452467,176.7011289551965,13.07095982473902,23.73386086241709
1889,4651.159306571899,170.85424404145144,549.8936766628052,4248.695072989493,160.17845491734886,535.9660120844985,355.6949221979354,1.4078596876561404,4.710776756817516,46.76931138446943,9.267929436446462,9.216887821489276,179.67174425577468,13.698580534679593,24.056555733505775
1890,4828.736805314775,185.2210679491545,574.3466560389772,4409.966724092582,173.73542992695974,559.148858961915,370.13107157661216,1.6978561696392769,5.464368093107827,48.63900964558041,9.787781852555517,9.733428983954289,177.57749874287583,14.366823907703065,24.45297937617204
1891,4965.172261534175,198.33093019662007,593.243054044854,4516.1143006979,186.1503542183865,577.2397320837773,398.46947422980116,1.8443693393216247,5.719265309828729,50.58848660647431,10.336206638911962,10.28405665124802,136.4354562194003,13.109862247465571,18.89639800587679
1892,5106.570486911077,212.14041318746638,612.7683512017229,4631.7012404667075,199.25061379379545,595.9981511959941,422.256036353976,1.9763449357969876,5.911640147214689,52.613210090393515,10.913454457873932,10.858559858514248,141.3982253769018,13.809482990846305,19.525297156868874
1893,5240.558029485267,226.7645925915029,633.167871134077,4751.330478435609,213.13613068474717,615.6089191291491,434.5082433912493,2.1091572444295927,6.091956381798178,54.71930765840838,11.519304662326084,11.466995623129728,133.98754257419023,14.62417940403651,20.39951993235411
1894,5382.351906052838,241.81154241449084,653.3236141034195,4863.4850911995245,227.40010441071837,634.9454356985019,461.95641449348193,2.2543570706651437,6.2946045524595196,56.910400359831264,12.157080933107297,12.083573852458056,141.7938765675708,15.046949822987955,20.15574296934244
1895,5528.762591367866,257.9620275063054,675.0592192933252,4982.305689825677,242.72676132244737,655.7859463168768,487.27163805355553,2.408265501129379,6.506520591449771,59.18526348863243,12.827000682728679,12.76675238499858,146.41068531502788,16.150485091814545,21.735605189905755
1896,5677.264269111745,274.8073693669933,697.2149720697262,5104.793504259242,258.70949985247995,677.0385915122199,510.92041710930783,2.56728283159628,6.718537793581482,61.55034774319604,13.530586682917106,13.457842763924695,148.50167774387955,16.845341860687938,22.15575277640096
1897,5835.496650430901,292.6402625446777,720.4683222134165,5228.59146163979,275.6319711857479,699.317731793931,542.8980902302766,2.7398183835923984,6.951311088110165,64.00709856083476,14.26847297533748,14.19927933137543,158.23238131915605,17.832893177684355,23.25335014369034
1898,5996.286076844647,311.18990826768174,744.0226004911129,5360.704723271751,293.2293928799798,721.882739120702,569.0168321433213,2.915074482750075,7.176435935294541,66.56452142957481,15.045440904951828,14.96342543511639,160.7894264137458,18.549645723004062,23.554278277696426
1899,6155.895678676291,330.72498770553096,768.5713052371686,5494.493821014377,311.76660991429395,745.3882364280952,592.1797548847064,3.0976807067660213,7.406100222433723,69.22210277720814,15.860697084471013,15.776968586639711,159.6096018316439,19.53507943784922,24.548704746055705
1900,6301.6636213581905,351.2308861668419,794.1399900387624,5602.069418499577,331.2179947915894,769.8446911016293,627.5966530661854,3.2965121592330537,7.662485261584612,71.9975497924284,16.716379216019412,16.632813675548462,145.7679426818995,20.50589846131095,25.568684801593804
1901,7515.266306840289,442.5952090358535,978.282051892715,6778.435516398175,421.4132016765168,952.7692620574486,661.9532793119756,3.504747737379996,7.923852176810265,74.87751113013888,17.67725962195675,17.588937658456132,1213.6026854820984,91.36432286901157,184.14206185395255
1902,8673.446416646042,536.679929467525,1163.4610859985632,7822.9169038597065,513.5992118770781,1135.1620373154126,772.6544611822011,4.396400288137325,9.716967223716189,77.87505160413582,18.684317302309676,18.582081459434608,1158.180109805753,94.08472043167149,185.17903410584825
1903,9836.757570659696,634.3284753008456,1352.031497536959,8814.169334148435,609.2246520974206,1320.7542728136157,941.6050245822156,5.356807759911953,11.613165542771707,80.98321192904689,19.74701544351314,19.66405918057105,1163.3111540136542,97.64854583332067,188.57041153839577
1904,10989.307912247887,734.4869486451245,1541.912839227334,9812.545696668796,707.2953954697147,1507.6504747332779,1092.5453699312454,6.331731393881216,13.49653610501606,84.21684564784407,20.859821781528694,20.76582838904013,1152.5503415881903,100.15847334427883,189.88134169037494
