Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1881,3097.6343052824486,59.481963509140655,331.75372655118724,2852.3105997038747,54.6524996501353,326.6624089535265,211.1511247981952,0.05261191181195449,0.31446565046729763,34.17258078037815,4.776851947193403,4.776851947193403,139.1347364295134,6.594035862360478,17.311219052441572
1882,3235.564691450876,66.46407146025543,349.3113602330305,2977.672150750104,61.289898403885964,343.5920820833414,222.352016631068,0.11834635975374985,0.6634514530733326,35.54052406970425,5.055826696615712,5.055826696615712,137.9303861684275,6.98210795111477,17.557633681843242
1883,3373.1456229333303,73.76521538043738,367.13113118302266,3101.607658798713,68.21612486593425,360.73251496759036,234.57716822970826,0.198113176739464,1.0476388776685583,36.96079590490834,5.35097733776368,5.35097733776368,137.58093148245416,7.301143920181957,17.819770949992176
1884,3509.5843042259985,81.58503483733992,385.2271351391557,3224.94308852162,75.63081481828172,378.0990062018303,246.20111859592694,0.29353066054608046,1.4674395788132188,38.44009710845115,5.660689358512132,5.660689358512132,136.4386812926682,7.819819456902536,18.096003956133018
1885,3660.160718406017,89.7567763820366,403.6231891182156,3346.92402758507,83.36285220742221,395.70504115925945,273.2573306721313,0.4068090913095019,1.9310328756512347,39.979360148815935,5.987115083304916,5.987115083304916,150.57641418001867,8.171741544696687,18.3960539790599
1886,3805.3739318554067,98.40243406089425,422.32884480280916,3482.094111487341,91.53517597190135,413.57395599885064,281.70066223771505,0.5365335493131744,2.424164264278791,41.57915813035066,6.330724539679699,6.330724539679699,145.2132134493895,8.645657678857646,18.70565568459358
1887,3946.374486516503,107.47718703026418,441.3610165047547,3611.849518523389,100.10009097710083,431.7143099292091,291.2765139756346,0.6850979445059858,2.9547084668882233,43.24845401747949,6.6919981086573594,6.6919981086573594,141.00055466109643,9.074752969369925,19.032171701945515
1888,4091.665815983367,116.9875763414685,460.7478732584057,3737.3166866650595,109.05864957865793,450.14212741205984,309.36583833153713,0.8558909867787398,3.532710070314169,44.98329098677068,7.073035776031831,7.073035776031831,145.29132946686377,9.510389311204321,19.386856753651045
1889,4238.817373712116,126.90207635063264,480.5075884876572,3866.558146595641,118.38149890988639,468.8847777604633,325.48111423624334,1.0477705875452763,4.150003873992919,46.778112880231205,7.472806853200986,7.472806853200986,147.15155772874914,9.914500009164144,19.75971522925147
1890,4383.223811091509,137.32761838311583,500.6540989717328,3997.2565738146895,128.17338133797293,487.95928110490365,337.3176262814324,1.2613285181822644,4.8019093398684385,48.649610995387256,7.892908526960638,7.892908526960638,144.40643737939263,10.425542032483193,20.146510484075634
1891,4491.71133469039,146.9107271261119,515.6218352843553,4079.4095528362564,137.2069879400462,502.2763768958372,361.7055469900111,1.368696849990973,5.01041605244337,50.59623486412104,8.335042336074748,8.335042336074748,108.48752359888113,9.583108742996075,14.967736312622435
1892,4604.2863303903305,156.78861219125423,531.0525993473079,4169.674633399068,146.52568004785275,517.0890828832551,381.99122300875604,1.4632600791360628,5.1638443997874095,52.620473982505594,8.79967206426543,8.79967206426543,112.5749956999407,9.877885065142323,15.430764062952676
1893,4709.772424253271,167.26400570083536,546.9547305305945,4263.280181973714,156.4172359872621,532.3623828131076,391.76985231401176,1.558400111009454,5.303978114923127,54.72238996554506,9.288369602563817,9.288369602563817,105.48609386294083,10.475393509581124,15.902131183286542
1894,4821.95288630988,178.36436737202337,563.3763778482145,4349.875850400743,166.89713810932918,548.1043341407309,415.16753940076416,1.6657939526936436,5.470608397483174,56.909496508373365,9.801435310000521,9.801435310000521,112.18046205660903,11.100361671188011,16.42164731762
1895,4937.940048989987,189.90132252197657,580.3415863567977,4442.210094690236,177.78418196212345,564.3628846456505,436.53795265355876,1.775898376226775,5.637459527520828,59.19200164619221,10.341242183626356,10.341242183626356,115.98716268010685,11.5369551499532,16.96520850858326
1896,5055.4620167499115,202.1020705710784,597.8775273282256,4537.583267188694,189.3013195953049,581.1618002552236,456.32170812140686,1.8912602264492961,5.8062363236776715,61.557041439811734,10.90949074932423,10.90949074932423,117.52196775992434,12.200748049101833,17.535940971427863
1897,5181.340817223142,214.9428368969037,616.0226706077101,4633.887311218778,201.42217952022943,598.5279680567661,483.4371880586501,2.015737024290694,5.989782198560369,64.01631794571186,11.504920352383548,11.504920352383548,125.87880047323051,12.840766325825314,18.1451432794845
1898,5309.164382018683,228.20698412841577,634.801822355494,4737.349950201177,213.9338645043041,616.499570835316,505.23037106935794,2.141185261355269,6.170317157421655,66.58406074814803,12.1319343627564,12.1319343627564,127.82356479554073,13.264147231512055,18.779151747783885
